time,strain
12.55915875,-1.41E-06
12.561112,-1.14E-06
12.56306524,-7.26E-07
12.56501849,-1.75E-07
12.56697173,-2.31E-07
12.56892497,-2.91E-07
12.57087822,-6.63E-07
12.57283146,-6.36E-07
12.57478471,-1.54E-06
12.57673795,-1.40E-06
12.57869119,-1.32E-06
12.58064444,-1.77E-06
12.58259768,-1.42E-06
12.58455093,-9.78E-07
12.58650417,-6.14E-07
12.58845741,-7.52E-07
12.59041066,-4.29E-07
12.5923639,-5.05E-07
12.59431715,-1.41E-06
12.59627039,-1.92E-06
12.59822363,-2.05E-06
12.60017688,-2.02E-06
12.60213012,-1.75E-06
12.60408337,-8.22E-07
12.60603661,-4.83E-07
12.60798985,-7.29E-07
12.6099431,-8.02E-07
12.61189634,-1.17E-06
12.61384959,-1.82E-06
12.61580283,-2.28E-06
12.61775607,-1.81E-06
12.61970932,-1.84E-06
12.62166256,-1.74E-06
12.62361581,-1.22E-06
12.62556905,-6.92E-07
12.62752229,-9.91E-07
12.62947554,-8.18E-07
12.63142878,-1.05E-06
12.63338203,-1.44E-06
12.63533527,-2.29E-06
12.63728852,-2.01E-06
12.63924176,-2.04E-06
12.641195,-1.77E-06
12.64314825,-1.27E-06
12.64510149,-5.24E-07
12.64705474,-7.13E-07
12.64900798,-7.71E-07
12.65096122,-9.70E-07
12.65291447,-1.17E-06
12.65486771,-2.03E-06
12.65682096,-1.91E-06
12.6587742,-1.84E-06
12.66072744,-1.64E-06
12.66268069,-1.51E-06
12.66463393,-5.72E-07
12.66658718,-6.73E-07
12.66854042,-7.79E-07
12.67049366,-8.90E-07
12.67244691,-9.44E-07
12.67440015,-1.85E-06
12.6763534,-1.90E-06
12.67830664,-1.85E-06
12.68025988,-1.82E-06
12.68221313,-1.56E-06
12.68416637,-7.62E-07
12.68611962,-4.74E-07
12.68807286,-8.00E-07
12.6900261,-7.77E-07
12.69197935,-1.03E-06
12.69393259,-1.66E-06
12.69588584,-2.16E-06
12.69783908,-1.70E-06
12.69979232,-1.77E-06
12.70174557,-1.47E-06
12.70369881,-1.06E-06
12.70565206,-4.43E-07
12.7076053,-7.47E-07
12.70955854,-7.85E-07
12.71151179,-1.02E-06
12.71346503,-1.48E-06
12.71541828,-2.05E-06
12.71737152,-1.88E-06
12.71932477,-1.72E-06
12.72127801,-1.66E-06
12.72323125,-1.23E-06
12.7251845,-5.22E-07
12.72713774,-7.58E-07
12.72909099,-6.92E-07
12.73104423,-8.51E-07
12.73299747,-1.05E-06
12.73495072,-2.02E-06
12.73690396,-1.85E-06
12.73885721,-1.90E-06
12.74081045,-1.67E-06
12.74276369,-1.37E-06
12.74471694,-5.72E-07
12.74667018,-5.66E-07
12.74862343,-6.99E-07
12.75057667,-8.85E-07
12.75252991,-1.12E-06
12.75448316,-1.96E-06
12.7564364,-2.05E-06
12.75838965,-1.83E-06
12.76034289,-1.74E-06
12.76229613,-1.52E-06
12.76424938,-8.21E-07
12.76620262,-5.16E-07
12.76815587,-8.76E-07
12.77010911,-9.27E-07
12.77206235,-1.10E-06
12.7740156,-1.82E-06
12.77596884,-2.09E-06
12.77792209,-1.82E-06
12.77987533,-1.78E-06
12.78182857,-1.60E-06
12.78378182,-1.15E-06
12.78573506,-6.88E-07
12.78768831,-9.93E-07
12.78964155,-9.48E-07
12.7915948,-1.00E-06
12.79354804,-1.55E-06
12.79550128,-2.15E-06
12.79745453,-1.90E-06
12.79940777,-2.07E-06
12.80136102,-1.86E-06
12.80331426,-1.42E-06
12.8052675,-5.83E-07
12.80722075,-8.97E-07
12.80917399,-8.85E-07
12.81112724,-1.11E-06
12.81308048,-1.31E-06
12.81503372,-2.25E-06
12.81698697,-2.04E-06
12.81894021,-1.87E-06
12.82089346,-1.76E-06
12.8228467,-1.52E-06
12.82479994,-7.02E-07
12.82675319,-7.85E-07
12.82870643,-9.95E-07
12.83065968,-1.06E-06
12.83261292,-1.29E-06
12.83456616,-2.07E-06
12.83651941,-2.07E-06
12.83847265,-1.89E-06
12.8404259,-1.85E-06
12.84237914,-1.63E-06
12.84433238,-9.15E-07
12.84628563,-6.73E-07
12.84823887,-9.02E-07
12.85019212,-9.46E-07
12.85214536,-1.16E-06
12.8540986,-1.93E-06
12.85605185,-2.25E-06
12.85800509,-1.99E-06
12.85995834,-1.98E-06
12.86191158,-1.76E-06
12.86386483,-1.11E-06
12.86581807,-7.36E-07
12.86777131,-9.64E-07
12.86972456,-1.05E-06
12.8716778,-1.23E-06
12.87363105,-1.72E-06
12.87558429,-2.27E-06
12.87753753,-1.93E-06
12.87949078,-1.95E-06
12.88144402,-1.73E-06
12.88339727,-1.34E-06
12.88535051,-6.94E-07
12.88730375,-1.04E-06
12.889257,-1.02E-06
12.89121024,-1.16E-06
12.89316349,-1.42E-06
12.89511673,-2.31E-06
12.89706997,-2.10E-06
12.89902322,-2.07E-06
12.90097646,-1.92E-06
12.90292971,-1.58E-06
12.90488295,-7.13E-07
12.90683619,-8.75E-07
12.90878944,-9.80E-07
12.91074268,-1.25E-06
12.91269593,-1.36E-06
12.91464917,-2.23E-06
12.91660241,-2.22E-06
12.91855566,-2.10E-06
12.9205089,-1.91E-06
12.92246215,-1.63E-06
12.92441539,-1.00E-06
12.92636863,-8.37E-07
12.92832188,-1.10E-06
12.93027512,-1.19E-06
12.93222837,-1.27E-06
12.93418161,-1.96E-06
12.93613486,-2.22E-06
12.9380881,-2.05E-06
12.94004134,-2.00E-06
12.94199459,-1.73E-06
12.94394783,-1.19E-06
12.94590108,-7.21E-07
12.94785432,-9.69E-07
12.94980756,-1.00E-06
12.95176081,-1.23E-06
12.95371405,-1.69E-06
12.9556673,-2.31E-06
12.95762054,-1.97E-06
12.95957378,-1.96E-06
12.96152703,-1.76E-06
12.96348027,-1.34E-06
12.96543352,-7.75E-07
12.96738676,-9.92E-07
12.96934,-1.03E-06
12.97129325,-1.20E-06
12.97324649,-1.51E-06
12.97519974,-2.30E-06
12.97715298,-2.04E-06
12.97910622,-1.91E-06
12.98105947,-1.71E-06
12.98301271,-1.44E-06
12.98496596,-6.98E-07
12.9869192,-9.09E-07
12.98887244,-9.59E-07
12.99082569,-1.13E-06
12.99277893,-1.28E-06
12.99473218,-2.11E-06
12.99668542,-2.07E-06
12.99863866,-1.95E-06
13.00059191,-1.76E-06
13.00254515,-1.55E-06
13.0044984,-8.10E-07
13.00645164,-7.85E-07
13.00840489,-9.02E-07
13.01035813,-1.03E-06
13.01231137,-1.15E-06
13.01426462,-1.88E-06
13.01621786,-2.09E-06
13.01817111,-1.90E-06
13.02012435,-1.86E-06
13.02207759,-1.64E-06
13.02403084,-1.04E-06
13.02598408,-6.79E-07
13.02793733,-9.72E-07
13.02989057,-1.02E-06
13.03184381,-1.21E-06
13.03379706,-1.69E-06
13.0357503,-2.22E-06
13.03770355,-1.85E-06
13.03965679,-1.86E-06
13.04161003,-1.67E-06
13.04356328,-1.22E-06
13.04551652,-6.08E-07
13.04746977,-8.90E-07
13.04942301,-9.77E-07
13.05137625,-1.19E-06
13.0533295,-1.49E-06
13.05528274,-2.26E-06
13.05723599,-1.90E-06
13.05918923,-1.92E-06
13.06114247,-1.60E-06
13.06309572,-1.40E-06
13.06504896,-5.87E-07
13.06700221,-8.61E-07
13.06895545,-9.20E-07
13.07090869,-1.09E-06
13.07286194,-1.28E-06
13.07481518,-2.11E-06
13.07676843,-1.98E-06
13.07872167,-1.85E-06
13.08067491,-1.66E-06
13.08262816,-1.50E-06
13.0845814,-7.46E-07
13.08653465,-6.83E-07
13.08848789,-9.27E-07
13.09044114,-1.06E-06
13.09239438,-1.17E-06
13.09434762,-1.90E-06
13.09630087,-2.03E-06
13.09825411,-1.76E-06
13.10020736,-1.72E-06
13.1021606,-1.50E-06
13.10411384,-9.17E-07
13.10606709,-5.99E-07
13.10802033,-8.89E-07
13.10997358,-9.86E-07
13.11192682,-1.13E-06
13.11388006,-1.73E-06
13.11583331,-2.19E-06
13.11778655,-1.78E-06
13.1197398,-1.74E-06
13.12169304,-1.58E-06
13.12364628,-1.11E-06
13.12559953,-5.42E-07
13.12755277,-8.86E-07
13.12950602,-9.26E-07
13.13145926,-1.10E-06
13.1334125,-1.43E-06
13.13536575,-2.04E-06
13.13731899,-1.84E-06
13.13927224,-1.84E-06
13.14122548,-1.63E-06
13.14317872,-1.34E-06
13.14513197,-5.71E-07
13.14708521,-7.93E-07
13.14903846,-8.79E-07
13.1509917,-1.04E-06
13.15294494,-1.25E-06
13.15489819,-2.06E-06
13.15685143,-1.97E-06
13.15880468,-1.85E-06
13.16075792,-1.58E-06
13.16271117,-1.47E-06
13.16466441,-6.70E-07
13.16661765,-6.92E-07
13.1685709,-8.45E-07
13.17052414,-1.00E-06
13.17247739,-1.09E-06
13.17443063,-1.88E-06
13.17638387,-1.95E-06
13.17833712,-1.73E-06
13.18029036,-1.67E-06
13.18224361,-1.52E-06
13.18419685,-8.77E-07
13.18615009,-5.71E-07
13.18810334,-8.73E-07
13.19005658,-9.52E-07
13.19200983,-1.03E-06
13.19396307,-1.70E-06
13.19591631,-2.09E-06
13.19786956,-1.79E-06
13.1998228,-1.72E-06
13.20177605,-1.47E-06
13.20372929,-9.94E-07
13.20568253,-4.99E-07
13.20763578,-8.59E-07
13.20958902,-8.90E-07
13.21154227,-1.05E-06
13.21349551,-1.42E-06
13.21544875,-2.04E-06
13.217402,-1.76E-06
13.21935524,-1.78E-06
13.22130849,-1.53E-06
13.22326173,-1.28E-06
13.22521497,-5.34E-07
13.22716822,-7.07E-07
13.22912146,-9.05E-07
13.23107471,-1.05E-06
13.23302795,-1.23E-06
13.2349812,-2.00E-06
13.23693444,-1.86E-06
13.23888768,-1.73E-06
13.24084093,-1.52E-06
13.24279417,-1.39E-06
13.24474742,-5.60E-07
13.24670066,-7.08E-07
13.2486539,-8.48E-07
13.25060715,-1.05E-06
13.25256039,-1.12E-06
13.25451364,-1.91E-06
13.25646688,-1.94E-06
13.25842012,-1.74E-06
13.26037337,-1.59E-06
13.26232661,-1.34E-06
13.26427986,-7.62E-07
13.2662331,-5.63E-07
13.26818634,-7.75E-07
13.27013959,-9.10E-07
13.27209283,-1.04E-06
13.27404608,-1.69E-06
13.27599932,-2.06E-06
13.27795256,-1.71E-06
13.27990581,-1.66E-06
13.28185905,-1.47E-06
13.2838123,-9.85E-07
13.28576554,-4.55E-07
13.28771878,-7.68E-07
13.28967203,-8.52E-07
13.29162527,-1.01E-06
13.29357852,-1.39E-06
13.29553176,-2.07E-06
13.297485,-1.74E-06
13.29943825,-1.58E-06
13.30139149,-1.45E-06
13.30334474,-1.14E-06
13.30529798,-3.61E-07
13.30725123,-7.15E-07
13.30920447,-7.51E-07
13.31115771,-9.77E-07
13.31311096,-1.23E-06
13.3150642,-1.93E-06
13.31701745,-1.82E-06
13.31897069,-1.70E-06
13.32092393,-1.45E-06
13.32287718,-1.29E-06
13.32483042,-4.35E-07
13.32678367,-5.97E-07
13.32873691,-7.19E-07
13.33069015,-9.37E-07
13.3326434,-1.07E-06
13.33459664,-1.76E-06
13.33654989,-1.85E-06
13.33850313,-1.59E-06
13.34045637,-1.52E-06
13.34240962,-1.28E-06
13.34436286,-5.78E-07
13.34631611,-5.02E-07
13.34826935,-7.33E-07
13.35022259,-8.51E-07
13.35217584,-9.06E-07
13.35412908,-1.64E-06
13.35608233,-1.92E-06
13.35803557,-1.59E-06
13.35998881,-1.50E-06
13.36194206,-1.31E-06
13.3638953,-7.55E-07
13.36584855,-2.77E-07
13.36780179,-6.38E-07
13.36975503,-7.67E-07
13.37170828,-8.89E-07
13.37366152,-1.33E-06
13.37561477,-1.88E-06
13.37756801,-1.57E-06
13.37952125,-1.57E-06
13.3814745,-1.33E-06
13.38342774,-9.80E-07
13.38538099,-3.85E-07
13.38733423,-6.58E-07
13.38928748,-7.40E-07
13.39124072,-9.30E-07
13.39319396,-1.14E-06
13.39514721,-1.95E-06
13.39710045,-1.67E-06
13.3990537,-1.56E-06
13.40100694,-1.35E-06
13.40296018,-1.11E-06
13.40491343,-3.59E-07
13.40686667,-5.55E-07
13.40881992,-6.42E-07
13.41077316,-8.55E-07
13.4127264,-1.01E-06
13.41467965,-1.70E-06
13.41663289,-1.71E-06
13.41858614,-1.57E-06
13.42053938,-1.31E-06
13.42249262,-1.23E-06
13.42444587,-4.55E-07
13.42639911,-3.57E-07
13.42835236,-6.51E-07
13.4303056,-8.47E-07
13.43225884,-9.36E-07
13.43421209,-1.65E-06
13.43616533,-1.89E-06
13.43811858,-1.53E-06
13.44007182,-1.43E-06
13.44202506,-1.36E-06
13.44397831,-7.32E-07
13.44593155,-3.20E-07
13.4478848,-6.79E-07
13.44983804,-7.37E-07
13.45179128,-8.83E-07
13.45374453,-1.37E-06
13.45569777,-1.94E-06
13.45765102,-1.61E-06
13.45960426,-1.46E-06
13.46155751,-1.31E-06
13.46351075,-9.82E-07
13.46546399,-3.02E-07
13.46741724,-6.14E-07
13.46937048,-7.53E-07
13.47132373,-1.02E-06
13.47327697,-1.14E-06
13.47523021,-1.87E-06
13.47718346,-1.75E-06
13.4791367,-1.59E-06
13.48108995,-1.34E-06
13.48304319,-1.14E-06
13.48499643,-3.81E-07
13.48694968,-6.12E-07
13.48890292,-6.60E-07
13.49085617,-8.60E-07
13.49280941,-9.81E-07
13.49476265,-1.83E-06
13.4967159,-1.72E-06
13.49866914,-1.54E-06
13.50062239,-1.33E-06
13.50257563,-1.20E-06
13.50452887,-4.46E-07
13.50648212,-4.07E-07
13.50843536,-6.89E-07
13.51038861,-8.23E-07
13.51234185,-9.35E-07
13.51429509,-1.61E-06
13.51624834,-1.87E-06
13.51820158,-1.57E-06
13.52015483,-1.39E-06
13.52210807,-1.30E-06
13.52406131,-6.95E-07
13.52601456,-3.37E-07
13.5279678,-6.10E-07
13.52992105,-7.82E-07
13.53187429,-8.76E-07
13.53382754,-1.33E-06
13.53578078,-1.96E-06
13.53773402,-1.60E-06
13.53968727,-1.47E-06
13.54164051,-1.24E-06
13.54359376,-8.64E-07
13.545547,-2.05E-07
13.54750024,-6.24E-07
13.54945349,-6.70E-07
13.55140673,-8.70E-07
13.55335998,-1.10E-06
13.55531322,-1.87E-06
13.55726646,-1.58E-06
13.55921971,-1.35E-06
13.56117295,-1.21E-06
13.5631262,-9.97E-07
13.56507944,-2.55E-07
13.56703268,-4.94E-07
13.56898593,-6.93E-07
13.57093917,-8.68E-07
13.57289242,-1.01E-06
13.57484566,-1.78E-06
13.5767989,-1.76E-06
13.57875215,-1.52E-06
13.58070539,-1.26E-06
13.58265864,-1.16E-06
13.58461188,-4.08E-07
13.58656512,-4.14E-07
13.58851837,-6.38E-07
13.59047161,-7.99E-07
13.59242486,-8.87E-07
13.5943781,-1.59E-06
13.59633134,-1.82E-06
13.59828459,-1.55E-06
13.60023783,-1.31E-06
13.60219108,-1.24E-06
13.60414432,-6.36E-07
13.60609757,-2.77E-07
13.60805081,-6.66E-07
13.61000405,-7.57E-07
13.6119573,-9.23E-07
13.61391054,-1.42E-06
13.61586379,-1.89E-06
13.61781703,-1.51E-06
13.61977027,-1.43E-06
13.62172352,-1.28E-06
13.62367676,-8.12E-07
13.62563001,-2.65E-07
13.62758325,-5.45E-07
13.62953649,-7.26E-07
13.63148974,-8.24E-07
13.63344298,-1.15E-06
13.63539623,-1.91E-06
13.63734947,-1.60E-06
13.63930271,-1.46E-06
13.64125596,-1.25E-06
13.6432092,-1.01E-06
13.64516245,-2.65E-07
13.64711569,-5.22E-07
13.64906893,-6.76E-07
13.65102218,-8.74E-07
13.65297542,-1.00E-06
13.65492867,-1.76E-06
13.65688191,-1.63E-06
13.65883515,-1.39E-06
13.6607884,-1.18E-06
13.66274164,-1.09E-06
13.66469489,-3.25E-07
13.66664813,-4.58E-07
13.66860137,-6.15E-07
13.67055462,-7.74E-07
13.67250786,-8.74E-07
13.67446111,-1.64E-06
13.67641435,-1.76E-06
13.6783676,-1.52E-06
13.68032084,-1.32E-06
13.68227408,-1.15E-06
13.68422733,-5.01E-07
13.68618057,-2.89E-07
13.68813382,-6.15E-07
13.69008706,-7.77E-07
13.6920403,-8.37E-07
13.69399355,-1.40E-06
13.69594679,-1.79E-06
13.69790004,-1.48E-06
13.69985328,-1.30E-06
13.70180652,-1.14E-06
13.70375977,-6.84E-07
13.70571301,-1.69E-07
13.70766626,-6.05E-07
13.7096195,-7.02E-07
13.71157274,-8.49E-07
13.71352599,-1.16E-06
13.71547923,-1.82E-06
13.71743248,-1.52E-06
13.71938572,-1.38E-06
13.72133896,-1.20E-06
13.72329221,-9.36E-07
13.72524545,-2.18E-07
13.7271987,-4.69E-07
13.72915194,-6.26E-07
13.73110518,-8.16E-07
13.73305843,-1.01E-06
13.73501167,-1.79E-06
13.73696492,-1.58E-06
13.73891816,-1.40E-06
13.7408714,-1.16E-06
13.74282465,-1.05E-06
13.74477789,-3.17E-07
13.74673114,-3.76E-07
13.74868438,-6.34E-07
13.75063762,-8.01E-07
13.75259087,-8.84E-07
13.75454411,-1.62E-06
13.75649736,-1.69E-06
13.7584506,-1.42E-06
13.76040385,-1.21E-06
13.76235709,-1.15E-06
13.76431033,-4.51E-07
13.76626358,-2.13E-07
13.76821682,-6.34E-07
13.77017007,-7.19E-07
13.77212331,-8.56E-07
13.77407655,-1.39E-06
13.7760298,-1.77E-06
13.77798304,-1.34E-06
13.77993629,-1.23E-06
13.78188953,-1.12E-06
13.78384277,-6.33E-07
13.78579602,-1.92E-07
13.78774926,-4.96E-07
13.78970251,-6.36E-07
13.79165575,-7.84E-07
13.79360899,-1.15E-06
13.79556224,-1.83E-06
13.79751548,-1.46E-06
13.79946873,-1.29E-06
13.80142197,-1.10E-06
13.80337521,-8.54E-07
13.80532846,-1.66E-07
13.8072817,-4.66E-07
13.80923495,-6.58E-07
13.81118819,-8.48E-07
13.81314143,-9.04E-07
13.81509468,-1.71E-06
13.81704792,-1.50E-06
13.81900117,-1.33E-06
13.82095441,-1.10E-06
13.82290765,-9.94E-07
13.8248609,-2.02E-07
13.82681414,-3.49E-07
13.82876739,-6.22E-07
13.83072063,-6.95E-07
13.83267388,-8.11E-07
13.83462712,-1.58E-06
13.83658036,-1.63E-06
13.83853361,-1.29E-06
13.84048685,-1.08E-06
13.8424401,-1.03E-06
13.84439334,-3.99E-07
13.84634658,-2.09E-07
13.84829983,-4.62E-07
13.85025307,-6.77E-07
13.85220632,-7.44E-07
13.85415956,-1.40E-06
13.8561128,-1.73E-06
13.85806605,-1.32E-06
13.86001929,-1.18E-06
13.86197254,-1.04E-06
13.86392578,-6.23E-07
